enrollee_id,target
16548,0.69047445
12036,0.0046486254
11061,0.21607736
5032,0.01734329
17599,0.0016832277
19314,0.13734324
12365,0.39007708
22696,0.071874246
16083,0.042937215
33240,0.098804094
813,0.093752116
1362,0.103000306
3821,0.14739978
26316,0.3773527
29269,0.043667994
22524,0.035699088
30407,0.078884296
863,0.16540241
27743,0.06728092
29303,0.053366497
1019,0.030153513
8819,0.105223104
5397,0.16261692
14697,0.023233294
10407,0.0015731474
19224,0.16313894
735,0.018799568
14106,0.13579857
858,0.12420166
9061,0.15297858
12775,0.05242126
7964,0.4296161
30781,0.0940727
29346,0.24752481
17991,0.03409276
15768,0.07739249
15378,0.02179728
27248,0.0016696808
5931,0.046995234
11897,0.23862934
10606,0.006361566
28368,0.011134386
11081,0.08002641
19611,0.10775296
1283,0.13410282
18590,0.24177873
2076,0.009269936
19130,0.01431866
29874,0.04544964
16387,0.064452246
22536,0.08138765
30268,0.16545229
23258,0.120241076
14201,0.12921788
10551,0.010021335
28787,0.059433807
23340,0.428403
26020,0.0010356249
22989,0.11892414
14594,0.116123736
10127,0.12939979
18684,0.023206629
20163,0.017157625
997,0.09518035
32505,0.28091815
28948,0.11911459
19793,0.06501782
22487,0.18288244
28765,0.10373407
28078,0.050202016
3780,0.28069577
15396,0.216715
31167,0.036566384
8834,0.06384064
12051,0.03784894
29453,0.03768734
4305,0.01602432
28298,0.19717221
33189,0.07949156
6611,0.040139657
4763,0.55216706
11459,0.10830914
4870,0.13424625
12630,0.04369443
29618,0.009408047
30033,0.0031145287
25404,0.20713913
5522,0.06384064
13026,0.19192466
14788,0.0021552385
8450,0.20105135
15425,0.1473462
17221,0.14067331
32535,0.050198026
3356,0.14097853
6938,0.13410282
25715,0.17719248
25064,0.00504039
29805,0.027879462
20608,0.22932215
32283,0.03583174
17793,0.0618957
1525,0.11892414
3579,0.052359946
1704,0.07159987
16657,0.06279726
21066,0.1587568
32817,0.18133369
24938,0.12936029
2837,0.15832761
1157,0.010850071
33154,0.7191597
27434,0.061873425
15056,0.10897702
2555,0.021246739
19701,0.2037454
25529,0.07505087
17070,0.12702496
26053,0.022010433
30684,0.0010291116
2815,0.15646888
31291,0.12921788
26903,0.09767259
32889,0.12878315
20873,0.048785403
27921,0.13548703
16150,0.08002641
31345,0.063328415
13375,0.001845453
12369,0.20608868
30180,0.1592076
33355,0.34426138
2417,0.270301
30481,0.071874246
5540,0.054671142
32713,0.14738633
263,0.5699046
20373,0.088185966
4991,0.12878315
24045,0.07252995
17697,0.056945026
30866,0.24650128
12996,0.1434631
25973,0.010141717
18035,0.28091815
8980,0.12240062
6515,0.25859183
24754,0.07252308
3901,0.10275894
8499,0.035166174
6139,0.03664308
31696,0.09652481
24611,0.10920559
18882,0.05431128
11713,0.1542034
7027,0.10197078
23513,0.07252308
3013,0.18342376
11584,0.24038446
24451,0.119765826
17738,0.051191587
30028,0.05827083
9366,0.19539575
25896,0.16540241
29281,0.06695325
31222,0.16261692
11790,0.0512281
15533,0.0353922
10055,0.13358483
32053,0.20660198
9977,0.15300448
30111,0.26890698
20140,0.11460753
24780,0.053484973
33097,0.119765826
1312,0.16540241
8694,0.037527613
14127,0.045004066
29904,0.112148136
29099,0.02658142
18616,0.08439756
31040,0.17981724
28643,0.18024667
7132,0.07500782
30579,0.11892414
19419,0.02019803
7835,0.03006744
11957,0.054671142
20303,0.09278245
20120,0.18779616
24434,0.13299556
25972,0.082279235
10442,0.055886183
24285,0.2597405
8925,0.03005104
26227,0.17719248
15960,0.13587926
28482,0.13534243
23555,0.10522976
10319,0.12525873
9717,0.18133247
24606,0.32878554
4545,0.0537831
30371,0.2819582
10309,0.14586788
11076,0.089558184
14411,0.42710054
18403,0.004370915
30763,0.102295116
10772,0.022765137
10597,0.04892074
6940,0.12607172
14149,0.24069548
30682,0.2535504
33089,0.12525873
28300,0.18627426
28024,0.12527229
15923,0.13877147
23021,0.0010008104
9271,0.28986713
24649,0.3294498
25717,0.033905998
21247,0.7880961
2302,0.000588902
32609,0.08367085
27506,0.016798787
30403,0.5931615
6612,0.011250834
14011,0.10028278
22398,0.029610084
13659,0.072134115
7087,0.18907829
33044,0.0068225134
29659,0.053204585
23199,0.11301269
1093,0.10593765
12165,0.1966209
27636,0.10199855
11850,0.44711086
1929,0.18789884
31747,0.15735763
29506,0.11961558
10320,0.1308933
4209,0.1955819
28190,0.0155085465
26665,0.059888404
13817,0.14556898
2899,0.25785574
8530,0.27548432
28742,0.14097853
4944,0.25559172
16458,0.2760937
23632,0.10114128
7422,0.05866552
14564,0.07276503
18967,0.17319094
12862,0.18505724
18021,0.21607736
27748,0.120241076
1683,0.14097853
13043,0.08916468
274,0.12221878
30001,0.13809368
19300,0.079754256
25154,0.024333676
1387,0.07361615
6261,0.6130079
22427,0.4630459
1348,0.3352591
23959,0.1539113
24455,0.056488104
6441,0.04881254
13576,0.07276503
21421,0.11686863
18542,0.031081023
2303,0.37554732
4541,0.0029205657
22275,0.022768628
14004,0.2154886
2246,0.08862298
23304,0.081781715
28181,0.11347034
28971,0.3294498
10488,0.15832761
23594,0.31662974
25132,0.083811626
11381,0.045004066
8885,0.19849858
23577,0.050586592
26207,0.1519281
11901,0.18133247
27544,0.015769893
30808,0.018546846
4629,0.060813427
8110,0.00038488218
28621,0.32878554
30647,0.18824235
8427,0.0015130983
14577,0.21130152
28792,0.3580725
17562,0.07703063
22218,0.24938183
4942,0.13172314
29970,0.11064378
5829,0.12432887
4243,0.09209777
7600,0.042058248
16780,0.06712504
4979,0.25791243
4473,0.14103839
13871,0.018333994
5314,0.4397613
20327,0.13398798
29210,0.093752116
10237,0.038902722
26825,0.023740437
32970,0.17876446
13250,0.07482639
7381,0.063328415
30473,0.39007708
9636,0.0838824
31683,0.005461401
19525,0.14109401
31584,0.16540241
18901,0.0714717
340,0.09370339
28881,0.29056734
29003,0.014347142
23445,0.35016212
19486,0.055341914
26531,0.0067929965
15476,0.36967587
8078,0.045372117
9731,0.14069876
5959,0.4584085
10208,0.2186748
11322,0.00028427393
1118,0.048058853
15482,0.013695557
14191,0.08216169
31824,0.089529045
9215,0.11676566
17787,0.023001403
18472,0.23926407
1142,0.0032896039
26038,0.112148136
31976,0.11105077
17174,0.04772539
819,0.049750652
3189,0.0989985
4734,0.3355377
20936,0.093752116
10966,0.38265717
21084,0.045004066
3171,0.00016468453
2483,0.32646772
14282,0.07757808
5863,0.35298625
32830,0.20205797
3333,0.02695172
16152,0.13398798
9535,0.02981365
20776,0.1539113
33351,0.03800963
19444,0.13269036
15447,0.20017134
17912,0.043307047
11109,0.1592076
21309,0.1556553
29469,0.10593765
3648,0.08367085
11115,0.020376647
14807,0.02208023
18390,0.16488473
27682,0.10537295
25516,0.13398798
27042,0.16540241
9707,0.07885009
4098,0.13372283
16288,0.0037390208
29114,0.16261692
920,0.029582383
7015,0.18523669
32618,0.11807647
23029,0.26798362
1273,0.021671422
1154,0.054671142
3382,0.023391562
22533,0.18207388
16613,0.015342244
10591,0.23926407
11702,0.02974365
25036,0.18022776
25908,0.094291985
9328,0.31409934
18570,0.10373407
16377,0.043846317
1918,0.0773626
5016,0.19382985
6799,0.046161007
27432,0.13758208
5084,0.13398798
28274,0.06712504
32752,0.11460753
3515,0.01889375
23754,0.015803128
1062,0.086272
25454,0.012519375
9996,0.12878315
6373,0.0011204659
31597,0.12451214
27118,0.15373386
17264,0.07976605
13980,0.096775234
10147,0.0512281
25488,0.020236876
32686,0.3610142
1493,0.2654745
1843,0.13398798
13780,0.034755327
31797,0.25518477
18719,0.14186175
22422,0.003942007
22859,0.029059287
7547,0.1370958
11759,0.043307047
7582,0.12878315
267,0.12240062
11913,0.0031518363
7978,0.25859183
27768,0.13870426
27267,0.09196361
11095,0.047537055
8372,0.082037315
5984,0.064058416
30724,0.05938903
12535,0.17656739
7622,0.15219739
26753,0.13104609
9790,0.2982827
16515,0.24674577
8569,0.14586788
7400,0.1539113
1245,0.010812516
18336,0.012867993
24528,0.11460753
1382,0.119765826
24352,0.21871333
32543,0.13052142
17036,0.006242507
18120,0.052622102
22560,0.017723335
704,0.12878315
33324,0.047336824
4329,0.07143666
21971,0.15278076
8995,0.7803279
23607,0.04374273
32701,0.031300105
6962,0.10385344
8127,0.14579967
22658,0.0208874
18934,0.02869863
29583,0.1420577
4796,0.05624296
6116,0.015844343
24703,0.22315815
23219,0.044157445
22799,0.051104747
33160,0.028324412
18986,0.026126102
21327,0.18178543
13680,0.05624296
21825,0.03992856
2721,0.1357657
18425,0.15174885
15408,0.12064137
18326,0.41434777
10658,0.037554834
7070,0.026962155
20876,0.23862934
21114,0.098804094
8472,0.0013793014
31563,0.042937215
28846,0.109220035
23053,0.23946203
32028,0.08211861
29784,0.14306276
16997,0.1434631
18355,0.51803964
30847,0.07386606
13841,0.5060645
18197,0.034682624
28060,0.12921788
16197,0.33253956
3471,0.21352482
20009,0.081946515
16602,0.013600933
26534,0.16261369
26089,0.006492925
12502,0.62126076
15073,0.00203364
25259,0.054109268
32479,0.0694606
3963,0.043307047
18314,0.0010058427
3736,0.11492123
23637,0.09805056
32876,0.13477282
25338,0.20717323
26816,0.088605866
10071,0.045998916
14710,0.16350633
15111,0.11460753
6487,0.32716286
839,0.087496236
14595,0.2760937
23338,0.3025043
793,0.14013222
7619,0.27863717
5086,0.32949916
26231,0.16540241
15727,0.056945026
30631,0.12773986
28466,0.034735497
14801,0.030254327
10950,0.09635555
22709,0.29670137
22876,0.086272
2343,0.18946968
24009,0.40334958
33140,0.2506494
29717,0.08449452
27130,0.1802111
23368,0.2881204
12526,0.34953138
25760,0.10307963
206,0.047586143
6237,0.12878315
29192,0.10645037
8922,0.09194811
19322,0.07374353
23059,0.12240062
10925,0.19372486
7902,0.27565718
23776,0.054982368
8019,0.031091515
24822,0.1420577
21213,0.13364124
6661,0.014590797
20119,0.061421692
4544,0.0041439743
19490,0.42710054
14176,0.10275894
18931,0.05906922
22804,0.42710054
14116,0.15180133
260,0.033191208
14057,0.041789833
15512,0.12170841
25751,0.03598979
10837,0.093752116
18591,0.09221512
20682,0.22572789
9041,0.031648822
21208,0.1682233
19564,0.010213213
9228,0.17732885
20175,0.15646888
25702,0.16540241
31835,0.22534315
1546,0.21125665
24412,0.0029205657
26171,0.06623789
28167,0.077203125
5291,0.03469387
3101,0.035274815
19558,0.083050996
23605,0.10944071
13407,0.094311535
6239,0.00943777
5612,0.16409272
4471,0.02865991
27496,0.06728092
17138,0.17584379
1624,0.07854861
6916,0.16196103
15057,0.042737223
10203,0.18203041
2250,0.15765357
20360,0.7061027
11057,0.15394884
25313,0.07683509
10932,0.021584079
9493,0.0067660743
21771,0.16381752
14028,0.048058853
9204,0.0071726427
4185,0.06993629
25606,0.039540924
16076,0.74660933
23791,0.22071326
13760,0.061728712
1960,0.101690374
26095,0.13834086
33117,0.10028133
6386,0.20355085
2453,0.012063914
24851,0.1730374
12998,0.0427044
30429,0.1751581
807,0.023731984
6743,0.05502839
19514,0.47809735
14829,0.4867998
14480,0.0774943
3943,0.081781715
1983,0.49685502
28766,0.0028665098
6591,0.06243669
15963,0.002582907
19921,0.2537046
3395,0.3605781
902,0.004179641
3553,0.114080794
5283,0.0048519443
28842,0.16530468
603,0.13410282
4671,0.03628087
16661,0.07757808
24803,0.042937215
17449,0.021860708
23709,0.03548285
7123,0.051546358
12569,0.024074763
21568,0.05276171
24889,0.48015416
13958,0.029315814
5663,0.18464968
31319,0.022860669
32844,0.108383514
15909,0.07897088
1447,0.13398798
17578,0.1335741
21302,0.051125538
26283,0.12428855
32418,0.09833196
1168,0.1181411
15284,0.01748014
19018,0.10179012
32809,0.1833976
17198,0.17290734
13139,0.23840739
6741,0.11174738
21445,0.37645295
16987,0.16460247
28244,0.021732574
42,0.1539113
11860,0.12975043
14782,0.19372953
16619,0.0043172925
17597,0.07221624
7459,0.11350076
2765,0.13870426
23977,0.15084077
26743,0.08876499
13704,0.067868695
17856,0.10054582
6767,0.15085219
4551,0.035671867
5578,0.22139306
31405,0.10363907
21113,0.066128284
32067,0.079533584
4253,0.11048838
13087,0.17352767
32759,0.1888863
6368,0.08759206
28849,0.025903568
32590,0.41754937
23442,0.021013686
10149,0.056445155
11792,0.081389695
10201,0.14760217
31963,0.12921788
10139,0.1539113
19046,0.015156294
22109,0.3610142
3207,0.033279326
19203,0.32949916
14733,0.08184211
2606,0.31825295
24469,0.2362789
22081,0.13982591
32432,0.07252308
5456,0.09952447
27127,0.021629617
16724,0.11919373
3110,0.0434421
19065,0.3236586
21138,0.07371074
10816,0.054674655
7046,0.09916994
7567,0.11105077
12954,0.044074304
14223,0.081389695
10034,0.02581549
28269,0.03673265
32547,0.17719248
18948,0.12225688
28353,0.3294305
17253,0.0845586
7172,0.11301269
23477,0.12486642
30844,0.055101115
20713,0.15780576
2390,0.025469236
22464,0.040675234
18588,0.075917386
2166,0.027734732
32474,0.11961558
8923,0.017541807
9252,0.26223382
32016,0.048651945
32744,0.23840739
4756,0.16870414
6383,0.07885009
30426,0.16697738
10086,0.043904595
6258,0.06222768
4646,0.2067292
11051,0.086517
1652,0.16129474
20963,0.2520137
12820,0.1220529
8413,0.44683135
23866,0.06054059
9072,0.004991625
8103,0.061384603
16084,0.3169853
7592,0.39420983
5563,0.30895033
30820,0.14428264
12723,0.026962155
31820,0.2378034
25244,0.13052142
13148,0.021791277
4845,0.18198699
26409,0.025904404
158,0.09811499
32041,0.13978843
6600,0.076653495
27930,0.14097853
20867,0.006339129
4429,0.4217164
19340,0.004889996
15522,0.18061088
29954,0.0012260281
9377,0.232549
2812,0.27615348
21714,0.04821983
12010,0.10371179
618,0.15969385
18418,0.22160482
20058,0.040280335
9545,0.117718436
17361,0.0788322
33024,0.1741589
31154,0.07207624
26258,0.1146432
23460,0.33703128
30985,0.28234047
28872,0.048785403
19324,0.15956794
3282,0.18915208
28158,0.062081873
26943,0.06728092
23816,0.002453971
6929,0.14092702
30746,0.02075539
28487,0.6181012
29963,0.0390327
17181,0.386633
1541,0.017197272
7220,0.08916468
27396,0.29812
26469,0.08138765
14220,0.08138765
6150,0.12975043
4737,0.086087994
13032,0.17494069
10334,0.01571665
17450,0.4757218
26807,0.0777475
24578,0.14099786
29158,0.073474854
12916,0.17683737
18490,0.4157393
12734,0.049081795
21988,0.82828736
20638,0.21084906
30320,0.04735339
9617,0.12075387
7171,0.13152534
23542,0.16330236
23588,0.075509295
16785,0.08822134
18534,0.029837267
4407,0.4867998
6375,0.059308168
8740,0.04011511
8444,0.12962492
26369,0.4659236
11358,0.045004066
14671,0.008115572
24082,0.35016212
4850,0.17542148
23986,0.030030783
16237,0.3318488
20355,0.23326789
2298,0.015342244
5639,0.06369086
11520,0.12572174
17545,0.07481741
11974,0.19578019
31876,0.10905645
1839,0.10453598
2592,0.06951333
20428,0.22101027
32316,0.040338915
1800,0.54218274
23928,0.06724688
1204,0.086517
26470,0.18475616
31895,0.041202694
7444,0.1335741
20545,0.011913619
8289,0.08138765
20851,0.10275894
27338,0.21189158
29539,0.13420495
38,0.1388255
32860,0.094291985
29931,0.0011389735
5977,0.05733343
19557,0.14918435
26883,0.107051566
25551,0.08102547
25859,0.083489545
17576,0.02695172
26980,0.06721098
3583,0.12240062
25146,0.09916994
5361,0.06837091
1989,0.10552233
7692,0.05358878
19992,0.51260394
18074,0.043328032
4641,0.279296
10143,0.11807647
4208,0.16759814
623,0.19642273
13738,0.04544964
10877,0.053648923
25816,0.32295904
12199,0.06599287
1006,0.5931615
30593,0.017684396
1197,0.056798957
15304,0.12221878
5345,0.107285984
9198,0.09834667
22510,0.24836017
24791,0.010662545
32943,0.007756542
27348,0.094046615
7401,0.04369443
18004,0.20717323
26893,0.013133342
20279,0.19945382
18610,0.18777083
27495,0.04011511
27067,0.24655646
12293,0.1420577
20088,0.073065996
22020,0.24556164
27634,0.228261
30565,0.17678173
6805,0.015367008
20722,0.33622304
6041,0.119765826
3270,0.12064137
25703,0.032476284
17603,0.19303595
25390,0.6633152
15397,0.06034713
4561,0.21607736
5177,0.14760217
24847,0.32083517
1310,0.14428264
28422,0.16732472
10389,0.0073485984
27294,0.24914789
33322,0.36002815
22179,0.00048297126
7947,0.040920347
25122,0.007624446
11767,0.060712315
192,0.017427169
11896,0.19595423
14666,0.15711993
17171,0.04480154
677,0.16397588
3305,0.11686863
13566,0.25859183
17219,0.02553291
26865,0.10342363
14067,0.11492123
2023,0.2267628
14852,0.11747219
11559,0.043868
17563,0.02945748
13057,0.13398798
7284,0.14319935
14155,0.16690138
8660,0.17946272
29077,0.03448317
18612,0.0087042805
22707,0.123752706
5048,0.12632039
18987,0.6181012
4248,0.012708282
30148,0.0004779224
5234,0.22101027
14397,0.28909004
27754,0.003933576
24401,0.11366553
30529,0.095079534
18156,0.025205739
2657,0.008085255
24550,0.08916468
7223,0.062971935
11451,0.02410323
24287,0.14775237
13578,0.093012564
22628,0.0017707809
14362,0.05901996
21901,0.09209777
8823,0.12038843
1514,0.14097853
30104,0.044775475
8300,0.041882124
23793,0.027269367
6759,0.19167612
25671,0.05997913
26722,0.066785455
28592,0.009421757
4861,0.2080068
14280,0.15942173
17551,0.088172965
8459,0.12445019
483,0.09666229
28734,0.07697054
13301,0.010776736
24176,0.084414296
9716,0.081781715
19952,0.070032656
29892,0.10275894
13660,0.12936029
22732,0.062526576
15823,0.23121586
26399,0.1833976
7652,0.1836153
15488,0.028543135
22426,0.1508803
5025,0.05084365
18036,0.23422016
10342,0.101345725
19501,0.21952611
29194,0.044775475
26297,0.3669829
18046,0.056798957
17007,0.114134684
10508,0.17343159
2320,0.040530004
32359,0.02241987
5033,0.011291044
6077,0.05521824
30067,0.056176953
2898,0.09635555
32772,0.17561729
26956,0.021800743
11735,0.117718436
22228,0.124488875
15907,0.2233571
17019,0.10537295
11136,0.1345136
16605,0.24585661
10802,0.08448666
4521,0.07793074
3254,0.00059443916
10573,0.09741165
19133,0.12420166
406,0.17005807
11300,0.038791407
4071,0.23840739
5230,0.053374447
6861,0.10537295
2404,0.26325282
22691,0.07276503
19458,0.084200084
24693,0.1335741
27243,0.1296629
32379,0.13534243
29768,0.10019311
32456,0.054671142
23046,0.13791814
22031,0.1023219
11793,0.3303845
29254,0.033022024
26894,0.05884633
1730,0.39007708
4300,0.003969379
26821,0.0004779224
24554,0.06734895
30286,0.08211861
1136,0.02853341
20825,0.2021788
17618,0.16663225
10277,0.12428855
27215,0.74336606
7653,0.013134405
29212,0.12240062
21214,0.14859311
12592,0.072234705
9388,0.077527344
23331,0.07783629
28797,0.11448554
29983,0.009269936
20039,0.057797715
29579,0.1146432
13247,0.052164063
24648,0.12936029
21653,0.14176029
15168,0.1146432
4790,0.11319993
965,0.09521951
22792,0.03233662
21658,0.21942094
31419,0.10717851
31476,0.1420577
4026,0.0018723942
21859,0.11503134
10612,0.32083517
13171,0.026559006
12298,0.09386979
6710,0.10870247
15876,0.11725979
9639,0.08448666
23957,0.054671142
32083,0.0020894532
446,0.048967727
771,0.019642944
7486,0.21114887
