enrollee_id,target
16548,0.3078208176766401
12036,0.02790511433618683
11061,0.3078208176766401
5032,0.02790511433618683
17599,0.02790511433618683
19314,0.291448923108561
12365,0.3078208176766401
22696,0.02790511433618683
16083,0.02790511433618683
33240,0.030101598117345238
813,0.02790511433618683
1362,0.02790511433618683
3821,0.030101598117345238
26316,0.3078208176766401
29269,0.02790511433618683
22524,0.02790511433618683
30407,0.02790511433618683
863,0.291448923108561
27743,0.02790511433618683
29303,0.02790511433618683
1019,0.02790511433618683
8819,0.02790511433618683
5397,0.291448923108561
14697,0.02790511433618683
10407,0.02790511433618683
19224,0.3078208176766401
735,0.02790511433618683
14106,0.3078208176766401
858,0.02790511433618683
9061,0.291448923108561
12775,0.02790511433618683
7964,0.3078208176766401
30781,0.030101598117345238
29346,0.3078208176766401
17991,0.02790511433618683
15768,0.02790511433618683
15378,0.02790511433618683
27248,0.02790511433618683
5931,0.02790511433618683
11897,0.291448923108561
10606,0.02790511433618683
28368,0.030101598117345238
11081,0.02790511433618683
19611,0.02790511433618683
1283,0.291448923108561
18590,0.02790511433618683
2076,0.02790511433618683
19130,0.030101598117345238
29874,0.02790511433618683
16387,0.02790511433618683
22536,0.02790511433618683
30268,0.3078208176766401
23258,0.02790511433618683
14201,0.291448923108561
10551,0.02790511433618683
28787,0.02790511433618683
23340,0.3078208176766401
26020,0.02790511433618683
22989,0.02790511433618683
14594,0.02790511433618683
10127,0.030101598117345238
18684,0.02790511433618683
20163,0.02790511433618683
997,0.02790511433618683
32505,0.3078208176766401
28948,0.030101598117345238
19793,0.02790511433618683
22487,0.030101598117345238
28765,0.291448923108561
28078,0.02790511433618683
3780,0.3078208176766401
15396,0.3078208176766401
31167,0.02790511433618683
8834,0.02790511433618683
12051,0.02790511433618683
29453,0.030101598117345238
4305,0.02790511433618683
28298,0.030101598117345238
33189,0.02790511433618683
6611,0.02790511433618683
4763,0.3078208176766401
11459,0.02790511433618683
4870,0.3078208176766401
12630,0.02790511433618683
29618,0.02790511433618683
30033,0.030101598117345238
25404,0.3078208176766401
5522,0.02790511433618683
13026,0.030101598117345238
14788,0.02790511433618683
8450,0.3078208176766401
15425,0.02790511433618683
17221,0.3078208176766401
32535,0.02790511433618683
3356,0.3078208176766401
6938,0.291448923108561
25715,0.291448923108561
25064,0.02790511433618683
29805,0.02790511433618683
20608,0.3078208176766401
32283,0.02790511433618683
17793,0.030101598117345238
1525,0.02790511433618683
3579,0.030101598117345238
1704,0.02790511433618683
16657,0.02790511433618683
21066,0.02790511433618683
32817,0.291448923108561
24938,0.291448923108561
2837,0.3078208176766401
1157,0.02790511433618683
33154,0.3078208176766401
27434,0.030101598117345238
15056,0.02790511433618683
2555,0.02790511433618683
19701,0.291448923108561
25529,0.02790511433618683
17070,0.030101598117345238
26053,0.02790511433618683
30684,0.02790511433618683
2815,0.291448923108561
31291,0.291448923108561
26903,0.02790511433618683
32889,0.02790511433618683
20873,0.02790511433618683
27921,0.291448923108561
16150,0.02790511433618683
31345,0.02790511433618683
13375,0.030101598117345238
12369,0.030101598117345238
30180,0.291448923108561
33355,0.291448923108561
2417,0.3078208176766401
30481,0.291448923108561
5540,0.02790511433618683
32713,0.02790511433618683
263,0.3078208176766401
20373,0.02790511433618683
4991,0.02790511433618683
24045,0.030101598117345238
17697,0.02790511433618683
30866,0.030101598117345238
12996,0.291448923108561
25973,0.02790511433618683
18035,0.3078208176766401
8980,0.02790511433618683
6515,0.3078208176766401
24754,0.02790511433618683
3901,0.02790511433618683
8499,0.02790511433618683
6139,0.02790511433618683
31696,0.02790511433618683
24611,0.02790511433618683
18882,0.02790511433618683
11713,0.3078208176766401
7027,0.02790511433618683
23513,0.02790511433618683
3013,0.3078208176766401
11584,0.030101598117345238
24451,0.02790511433618683
17738,0.02790511433618683
30028,0.030101598117345238
9366,0.3078208176766401
25896,0.291448923108561
29281,0.02790511433618683
31222,0.291448923108561
