enrollee_id,target
16548,0.41364696755196473
12036,0.012936724766278933
11061,0.18676039011427256
5032,0.016403928690822647
17599,0.0018208670319340237
19314,0.2020846800826209
12365,0.32654499671794757
22696,0.09599767691876879
16083,0.06587547839002901
33240,0.1556282446817867
813,0.11127686788066744
1362,0.06248929975779178
3821,0.14838397973253797
26316,0.3353555270345252
29269,0.0571783172591409
22524,0.06711744207517349
30407,0.13636462211039327
863,0.14588812776385762
27743,0.08054684230035576
29303,0.05878059248202031
1019,0.00969745657460217
8819,0.09052105231308401
5397,0.13135173908539458
14697,0.024354176533098758
10407,0.0061838149597068974
19224,0.17107315496643438
735,0.056348521761777154
14106,0.1604940043632275
858,0.11290659376041084
9061,0.2375305865007779
12775,0.04634102800721499
7964,0.37218248745021437
30781,0.12751173661940712
29346,0.356944939495049
17991,0.01998758054840762
15768,0.04379665026833367
15378,0.024090062729973327
27248,0.0016512166253849325
5931,0.0711369080436759
11897,0.15475608538324007
10606,0.043188612325662255
28368,0.009420324892052348
11081,0.08114432848943914
19611,0.005844819199809071
1283,0.13214305725791278
18590,0.2275891268868208
2076,0.005238065317327415
19130,0.022921715823967122
29874,0.07320508562720132
16387,0.08268517384955915
22536,0.10033817414346372
30268,0.1728251435988212
23258,0.1073596736970652
14201,0.09125734847826229
10551,0.0048680731258242595
28787,0.06765416232574165
23340,0.36622967419076796
26020,0.0013958797098536564
22989,0.1285754220294913
14594,0.3023078686599794
10127,0.1447660345242069
18684,0.02924719499622305
20163,0.07726608618170686
997,0.11080577441323827
32505,0.2713722237004253
28948,0.029201498265306238
19793,0.06999267993463486
22487,0.11739919629612548
28765,0.1313466323381572
28078,0.0724824179424072
3780,0.20268645791925702
15396,0.03851297816490222
31167,0.035388148421672934
8834,0.09507137768408727
12051,0.02661137481604381
29453,0.09519865956884911
4305,0.0030885381988411675
28298,0.17588408912196973
33189,0.05012834471081103
6611,0.02313764719127759
4763,0.38377005898925287
11459,0.1893192011545881
4870,0.2197921127198317
12630,0.051833523927507924
29618,0.013047089563659187
30033,0.1431153954342519
25404,0.17955982677978613
5522,0.09507137768408727
13026,0.10020046278470791
14788,0.006441359021589432
8450,0.2292274147621553
15425,0.068603459535038
17221,0.22247958664897605
32535,0.07580471609288483
3356,0.15333765378702177
6938,0.13214305725791278
25715,0.16315755822278696
25064,0.0020056861103349135
29805,0.0004992116953341611
20608,0.2148258682079527
32283,0.0018218138365744137
17793,0.05187420830219396
1525,0.1285754220294913
3579,0.030704169685806238
1704,0.061034855207700564
16657,0.05525638059995112
21066,0.10476044162296771
32817,0.1570064208915759
24938,0.12140858394946644
2837,0.2269598198780539
1157,0.033506145881835085
33154,0.3330832134959204
27434,0.08569782217767088
15056,0.1200209242604804
2555,0.02466291306314261
19701,0.17098668067224013
25529,0.0800147551649076
17070,0.3297055182968492
26053,0.014295317901764753
30684,0.0006434764411897063
2815,0.13728696852263975
31291,0.09125734847826229
26903,0.09981770653504007
32889,0.11465042385529117
20873,0.07953380110105714
27921,0.1407615234760294
16150,0.08114432848943914
31345,0.142902439748278
13375,0.03498661962887246
12369,0.11065740403857788
30180,0.15311944168823313
33355,0.20912714258895052
2417,0.3789823177725336
30481,0.07663660251922047
5540,0.07001950331092814
32713,0.20053937734075716
263,0.27901943285635117
20373,0.09979259901652097
4991,0.11465042385529117
